Current(A),Test_Time(s),Voltage(V),Discharge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Discharge_Energy(Wh),Power(W),Downsampled Voltage (V),Downsampled Capacity (Ah),dQ/dV from downsampled Voltage (Ah/V),dV/dQ from downsampled Cpacity (V/Ah),Downsampled Energy (Wh),Downsampled Power (W),dP/dE from downsampled Energy (W/Wh),dQ/dV from LEAN (Ah/V),Delta_V (V) in LEAN
-0.14999,41296.736,3.6855,1.5221,,0.0,5.9807,-0.55279,,,,,5.9807,-0.5527746153846173,0.0123758487888885,3.364244739008846,0.005599999999999999
-0.14999,41356.736,3.6847,1.5246,0.0,,5.9899,-0.55267,,,,,5.9899,-0.5526590442890461,0.0121617512921936,3.364244739008846,0.005599999999999999
-0.14999,41416.736,3.6838,1.5271,,0.0,5.9991,-0.55253,,,,,5.9991,-0.5525508391608409,0.0114510489510486,3.364244739008846,0.005599999999999999
-0.14999,41476.735,3.6832,1.5296,0.0,,6.0083,-0.55244,,,,,6.0083,-0.5524483449883468,0.0114510489510415,3.364244739008846,0.005599999999999999
-0.14999,41536.735,3.6826,1.5321,,0.0,6.0175,-0.55235,,,,,6.0175,-0.5523401398601417,0.0118336373771157,3.364244739008846,0.005599999999999999
-0.14999,41596.735,3.6818,1.5346,0.0,3.3514,6.0267,-0.55223,3.6818,1.5346,-3.443813131313106,-0.2904242424242511,6.0267,-0.5522306060606079,0.011282558021687,3.364244739008846,0.005599999999999999
-0.15,41656.736,3.6809,1.5371,,,6.0359,-0.55214,,,,,6.0359,-0.5521325407925427,0.0110456572413113,3.4737849602935618,0.005599999999999999
-0.15,41716.737,3.6802,1.5396,0.0,0.0,6.0451,-0.55203,,,,,6.0451,-0.5520273659673678,0.0117411573933345,3.4737849602935618,0.005599999999999999
-0.15,41776.737,3.6794,1.5421,,,6.0543,-0.55191,,,,,6.0543,-0.5519165034965053,0.01205660281747,3.4737849602935618,0.005599999999999999
-0.14999,41836.735,3.6789,1.5446,0.0,0.0,6.0635,-0.5518,,,,,6.0635,-0.5518055244755263,0.0116056045403887,3.4737849602935618,0.005599999999999999
-0.15,41896.735,3.6782,1.5471,,,6.0727,-0.55173,3.6782,1.5471,-3.4104938271605647,-0.2934545454545514,6.0727,-0.5517029603729622,0.0114624505928837,3.4737849602935618,0.005599999999999999
-0.14999,41956.735,3.6773,1.5496,0.29414,3.4319,6.0819,-0.55156,,,,,6.0819,-0.5515946153846173,0.0116347420695248,3.4737849602935618,0.005599999999999999
-0.15,42016.737,3.6766,1.5521,,,6.0911,-0.55149,,,,,6.0911,-0.551488881118883,0.0113763048545685,3.4737849602935618,0.005599999999999999
-0.15,42076.735,3.6759,1.5546,0.0,0.0,6.1003,-0.55139,,,,,6.1003,-0.5513852913752932,0.011833203987372,3.5869166642433,0.005599999999999999
-0.15,42136.738,3.6753,1.5571,,,6.1094,-0.5513,,,,,6.1094,-0.5512724475524494,0.0120524311845038,3.5869166642433,0.005599999999999999
-0.14999,42196.736,3.6746,1.5596,0.0,0.0,6.1186,-0.55115,,,,,6.1186,-0.5511648018648039,0.0113078950035472,3.5869166642433,0.005599999999999999
-0.15,42256.734,3.6737,1.5621,,,6.1278,-0.55106,3.6737,1.5621,-3.5287912633407643,-0.2847272727272525,6.1278,-0.5510643822843841,0.0113623695145577,3.5869166642433,0.005599999999999999
-0.15,42316.736,3.673,1.5646,0.0,0.0,6.137,-0.55095,,,,,6.137,-0.5509557342657361,0.0121212121212117,3.5869166642433,0.005599999999999999
-0.14999,42376.735,3.6724,1.5671,,,6.1462,-0.55082,,,,,6.1462,-0.5508413519813539,0.0124320031510656,3.5869166642433,0.005599999999999999
-0.15,42436.737,3.6718,1.5696,0.0,3.5508,6.1553,-0.55077,,,,,6.1553,-0.5507282284382303,0.0119784296397646,3.5869166642433,0.005599999999999999
-0.14999,42496.734,3.6711,1.5721,,,6.1645,-0.55063,,,,,6.1645,-0.5506222377622396,0.0115625316712275,3.5869166642433,0.005599999999999999
-0.14999,42556.735,3.6703,1.5746,0.0,0.0,6.1737,-0.55051,3.6703,1.5746,-3.668340506934328,-0.2726060606060514,6.1737,-0.5505154778554797,0.0116068713894854,3.696413086958845,0.005599999999999999
-0.14998,42616.735,3.6696,1.5771,,,6.1829,-0.55037,,,,,6.1829,-0.5504086713286731,0.0113103906650735,3.696413086958845,0.005599999999999999
-0.14999,42676.735,3.669,1.5796,0.0,0.0,6.192,-0.55031,,,,,6.192,-0.55030843822844,0.0114061450730105,3.696413086958845,0.005599999999999999
-0.14999,42736.734,3.6684,1.5821,,,6.2012,-0.55022,,,,,6.2012,-0.550199860139862,0.0108670315192007,3.696413086958845,0.005599999999999999
-0.14999,42796.735,3.6677,1.5846,0.27919,0.0,6.2104,-0.55012,,,,,6.2104,-0.5501084848484867,0.009931592978905,3.696413086958845,0.005599999999999999
-0.14999,42856.734,3.6669,1.5871,,3.661,6.2195,-0.55,,,,,6.2195,-0.5500181118881138,0.0102440547311459,3.696413086958845,0.005599999999999999
-0.15,42916.735,3.6662,1.5896,0.0,,6.2287,-0.54993,3.6662,1.5896,-3.81227990087379,-0.2632234432234384,6.2287,-0.5499209557109576,0.0107390797608211,3.696413086958845,0.005599999999999999
-0.14999,42976.736,3.6656,1.5921,,0.0,6.2379,-0.5498,,,,,6.2379,-0.5498205128205147,0.0111866392953672,3.696413086958845,0.005599999999999999
-0.15,43036.737,3.665,1.5946,0.0,,6.247,-0.54975,,,,,6.247,-0.5497162937062954,0.0108678779110356,3.696413086958845,0.005599999999999999
-0.14999,43096.737,3.6644,1.5971,,0.0,6.2562,-0.54962,,,,,6.2562,-0.54962174825175,0.0102342954363194,3.816902950515076,0.005599999999999999
-0.14999,43156.735,3.6636,1.5996,0.0,,6.2653,-0.5495,,,,,6.2653,-0.5495289976689995,0.0105316380715301,3.816902950515076,0.005599999999999999
-0.15,43216.737,3.6629,1.6021,,0.0,6.2745,-0.54944,,,,,6.2745,-0.5494289510489528,0.0106985405898427,3.816902950515076,0.005599999999999999
-0.14999,43276.736,3.6623,1.6046,0.0,3.7321,6.2837,-0.54931,,,,,6.2837,-0.5493321445221464,0.0111227310073154,3.816902950515076,0.005599999999999999
-0.15,43336.735,3.6618,1.6071,,,6.2928,-0.54927,3.6618,1.6071,-3.9077639228243015,-0.2560439560439391,6.2928,-0.5492255244755263,0.0112260449737924,3.816902950515076,0.005599999999999999
-0.14999,43396.736,3.6611,1.6096,0.0,0.0,6.302,-0.54913,,,,,6.302,-0.5491268065268083,0.0109118292749528,3.816902950515076,0.005599999999999999
-0.14999,43456.736,3.6603,1.6121,,,6.3111,-0.54901,,,,,6.3111,-0.5490258741258759,0.0109420675090383,3.816902950515076,0.005599999999999999
-0.14999,43516.737,3.6597,1.6146,0.0,0.0,6.3203,-0.54892,,,,,6.3203,-0.5489265967365986,0.0106471683490596,3.816902950515076,0.005599999999999999
-0.14999,43576.735,3.659,1.6171,,,6.3294,-0.54881,,,,,6.3294,-0.5488310023310042,0.0108250723635379,3.971971784364859,0.005599999999999999
-0.14999,43636.736,3.6585,1.6196,0.0,0.0,6.3385,-0.54874,,,,,6.3385,-0.5487295804195822,0.0104676599481763,3.971971784364859,0.005599999999999999
-0.14999,43696.736,3.6579,1.6221,0.26193,,6.3477,-0.54865,3.6579,1.6221,-3.84615384615384,-0.2600000000000051,6.3477,-0.5486395804195823,0.0096164444689534,3.971971784364859,0.005599999999999999
-0.15,43756.736,3.6571,1.6246,,3.9054,6.3568,-0.54857,,,,,6.3568,-0.5485535664335682,0.0099881227629552,3.971971784364859,0.005599999999999999
-0.14999,43816.735,3.6565,1.6271,0.0,,6.366,-0.54844,,,,,6.366,-0.5484566899766917,0.0105869354676784,3.971971784364859,0.005599999999999999
-0.14999,43876.736,3.6559,1.6296,,0.0,6.3751,-0.54835,,,,,6.3751,-0.5483598368298387,0.0110530495145759,3.971971784364859,0.005599999999999999
-0.14999,43936.737,3.6554,1.6321,0.0,,6.3842,-0.54827,,,,,6.3842,-0.5482555244755264,0.0109461047204391,3.971971784364859,0.005599999999999999
-0.14999,43996.736,3.6548,1.6346,,0.0,6.3934,-0.54818,,,,,6.3934,-0.5481596270396288,0.0105803782512978,3.971971784364859,0.005599999999999999
-0.14998,44056.735,3.654,1.6371,0.0,,6.4025,-0.54803,3.654,1.6371,-3.952839479155216,-0.2533333333333303,6.4025,-0.5480619347319367,0.0101898101898072,3.971971784364859,0.005599999999999999
-0.14999,44116.735,3.6534,1.6396,,0.0,6.4116,-0.54797,,,,,6.4116,-0.5479741724941743,0.0101754201595305,4.12344913554955,0.005599999999999999
-0.14999,44176.734,3.6527,1.6421,0.0,,6.4208,-0.54787,,,,,6.4208,-0.5478756177156195,0.010906873097781,4.12344913554955,0.005599999999999999
-0.14999,44236.736,3.6523,1.6446,,3.9983,6.4299,-0.54781,,,,,6.4299,-0.5477746153846172,0.010375521913982,4.12344913554955,0.005599999999999999
-0.14998,44296.734,3.6517,1.6471,0.0,,6.439,-0.54768,,,,,6.439,-0.5476867832167851,0.0092638131099711,4.12344913554955,0.005599999999999999
-0.14999,44356.736,3.651,1.6496,,0.0,6.4481,-0.54761,,,,,6.4481,-0.5476060139860158,0.0096744360780256,4.12344913554955,0.005599999999999999
-0.14998,44416.736,3.6503,1.6521,0.0,,6.4573,-0.54747,3.6503,1.6521,-4.155680070314247,-0.2409523809524216,6.4573,-0.5475095804195823,0.0099641841609532,4.12344913554955,0.005599999999999999
-0.14999,44476.736,3.6497,1.6546,,0.0,6.4664,-0.54742,,,,,6.4664,-0.5474235664335683,0.0096339557878089,4.12344913554955,0.005599999999999999
-0.15,44536.736,3.6492,1.6571,0.0,,6.4755,-0.54738,,,,,6.4755,-0.5473342424242442,0.0094981941135792,4.12344913554955,0.005599999999999999
-0.14999,44596.735,3.6486,1.6596,,0.0,6.4846,-0.54725,,,,,6.4846,-0.5472506993007011,0.0095240383523744,4.12344913554955,0.005599999999999999
-0.14999,44656.735,3.6478,1.6621,0.0,,6.4938,-0.54713,,,,,6.4938,-0.5471598834498853,0.0097597001265015,4.244738322991608,0.005599999999999999
-0.15,44716.734,3.6473,1.6646,0.24772,4.0928,6.5029,-0.5471,,,,,6.5029,-0.5470720745920763,0.0095635134096703,4.244738322991608,0.005599999999999999
-0.14999,44776.736,3.6467,1.6671,,,6.512,-0.54697,,,,,6.512,-0.5469858275058294,0.0097005558544012,4.244738322991608,0.005599999999999999
-0.14999,44836.734,3.6462,1.6696,0.0,0.0,6.5211,-0.54689,3.6462,1.6696,-4.171393458120633,-0.2399999999999948,6.5211,-0.5468955244755263,0.0096211480826902,4.244738322991608,0.005599999999999999
-0.14999,44896.737,3.6456,1.6721,,,6.5302,-0.5468,,,,,6.5302,-0.5468107226107244,0.0087655933809749,4.244738322991608,0.005599999999999999
-0.15,44956.735,3.6449,1.6746,0.0,0.0,6.5393,-0.54674,,,,,6.5393,-0.5467359906759925,0.0092727785035471,4.244738322991608,0.005599999999999999
-0.15001,45016.736,3.6443,1.6771,,,6.5484,-0.54668,,,,,6.5484,-0.5466419580419598,0.0099656753502941,4.244738322991608,0.005599999999999999
-0.14999,45076.734,3.6437,1.6796,0.0,0.0,6.5575,-0.54652,,,,,6.5575,-0.5465546153846171,0.0102231102231087,4.244738322991608,0.005599999999999999
-0.14999,45136.736,3.6433,1.6821,,,6.5666,-0.54646,,,,,6.5666,-0.5464558974358993,0.0107110837880064,4.244738322991608,0.005599999999999999
-0.15,45196.736,3.6427,1.6846,0.0,0.0,6.5757,-0.54641,,,,,6.5757,-0.5463596736596754,0.01038585541027,4.244738322991608,0.005599999999999999
-0.14998,45256.735,3.6419,1.6871,,4.2226,6.5849,-0.54621,3.6419,1.6871,-4.171393458120605,-0.2400000000000233,6.5849,-0.5462658741258758,0.0104875891815865,4.274882688165179,0.005599999999999999
-0.14999,45316.736,3.6414,1.6896,0.0,,6.594,-0.54617,,,,,6.594,-0.5461678088578107,0.0101129639591093,4.274882688165179,0.005599999999999999
-0.14999,45376.735,3.6407,1.6921,,0.0,6.6031,-0.54607,,,,,6.6031,-0.54608181818182,0.0098529675452709,4.274882688165179,0.005599999999999999
-0.14999,45436.734,3.6404,1.6946,0.0,,6.6122,-0.54602,,,,,6.6122,-0.5459884848484867,0.0096480442634323,4.274882688165179,0.005599999999999999
-0.14999,45496.735,3.6397,1.6971,,0.0,6.6213,-0.54592,,,,,6.6213,-0.5459062237762256,0.0082366351597151,4.274882688165179,0.005599999999999999
-0.14998,45556.735,3.6391,1.6996,0.0,,6.6304,-0.54579,,,,,6.6304,-0.5458385780885799,0.0084415584415538,4.274882688165179,0.005599999999999999
-0.15,45616.736,3.6384,1.7021,,0.0,6.6395,-0.54576,,,,,6.6395,-0.5457525874125893,0.009404650535135,4.274882688165179,0.005599999999999999
-0.15,45676.734,3.6378,1.7046,0.23582,,6.6485,-0.54567,3.6378,1.7046,-4.443176093985983,-0.2257142857142753,6.6485,-0.5456683449883467,0.0096886843933141,4.274882688165179,0.005599999999999999
-0.15,45736.735,3.6374,1.7071,,4.2104,6.6576,-0.54561,,,,,6.6576,-0.545577156177158,0.0096416404108659,4.274882688165179,0.005599999999999999
-0.14999,45796.735,3.6369,1.7096,0.0,,6.6667,-0.5455,,,,,6.6667,-0.5454928671328689,0.0095097210481824,4.274882688165179,0.005599999999999999
-0.14999,45856.736,3.6361,1.7121,,0.0,6.6758,-0.54538,,,,,6.6758,-0.5454040792540811,0.010413945029331,4.25120956157401,0.005599999999999999
-0.14999,45916.736,3.6356,1.7146,,,6.6849,-0.5453,,,,,6.6849,-0.5453033333333351,0.0106111836881055,4.25120956157401,0.005599999999999999
-0.14999,45976.736,3.635,1.7171,0.0,0.0,6.694,-0.54521,,,,,6.694,-0.5452109557109576,0.0095481441635278,4.25120956157401,0.005599999999999999
-0.14999,46036.736,3.6345,1.7196,,,6.7031,-0.54514,,,,,6.7031,-0.5451295571095589,0.0088424396116693,4.25120956157401,0.005599999999999999
-0.14998,46096.736,3.634,1.7221,0.0,0.0,6.7122,-0.54503,3.634,1.7221,-4.396929824561369,-0.2285714285714277,6.7122,-0.5450500233100252,0.0085322769343143,4.25120956157401,0.005599999999999999
-0.14999,46156.737,3.6333,1.7246,,,6.7212,-0.54496,,,,,6.7212,-0.5449750815850835,0.0090124597349436,4.25120956157401,0.005599999999999999
-0.15,46216.735,3.6327,1.7271,0.0,0.0,6.7303,-0.54491,,,,,6.7303,-0.5448867599067617,0.0094046978662341,4.25120956157401,0.005599999999999999
-0.15001,46276.736,3.632,1.7296,,4.4055,6.7394,-0.54484,,,,,6.7394,-0.544803916083918,0.00953789799944,4.25120956157401,0.005599999999999999
-0.14999,46336.735,3.6315,1.7321,0.0,,6.7485,-0.54469,,,,,6.7485,-0.5447131701631719,0.0099349368580128,4.25120956157401,0.005599999999999999
-0.14999,46396.735,3.6311,1.7346,,0.0,6.7576,-0.54463,,,,,6.7576,-0.5446231002331021,0.0096666117405632,4.228423356006939,0.005599999999999999
-0.14998,46456.735,3.6305,1.7371,0.0,,6.7666,-0.5445,,,,,6.7666,-0.5445381585081603,0.0096322219909197,4.228423356006939,0.005599999999999999
-0.15,46516.735,3.6298,1.7396,,0.0,6.7757,-0.54447,3.6298,1.7396,-4.166666666666629,-0.2399999999999806,6.7757,-0.5444487179487197,0.0097146443300282,4.228423356006939,0.005599999999999999
-0.14999,46576.735,3.6292,1.7421,0.0,,6.7848,-0.54434,,,,,6.7848,-0.5443613519813538,0.009399574784183,4.228423356006939,0.005599999999999999
-0.15,46636.735,3.6286,1.7446,,0.0,6.7939,-0.54429,,,,,6.7939,-0.5442776456876476,0.0101132083197548,4.228423356006939,0.005599999999999999
-0.15,46696.735,3.6282,1.7471,0.0,,6.8029,-0.54423,,,,,6.8029,-0.5441784848484867,0.0103781367614672,4.228423356006939,0.005599999999999999
-0.14998,46756.736,3.6276,1.7496,0.23136,0.0,6.812,-0.54407,,,,,6.812,-0.544089930069932,0.009886267578576,4.228423356006939,0.005599999999999999
-0.14999,46816.735,3.6268,1.7521,,4.3208,6.8211,-0.54398,,,,,6.8211,-0.5439985547785566,0.0098108593646308,4.228423356006939,0.005599999999999999
-0.14999,46876.736,3.6262,1.7546,0.0,,6.8301,-0.54389,3.6262,1.7546,-4.214180128814292,-0.2373626373626507,6.8301,-0.5439123076923095,0.0098605334474406,4.228423356006939,0.005599999999999999
-0.14999,46936.736,3.6256,1.7571,,0.0,6.8392,-0.5438,,,,,6.8392,-0.5438200233100251,0.009814544429922,4.228423356006939,0.005599999999999999
-0.15,46996.736,3.6252,1.7596,0.0,,6.8483,-0.54378,,,,,6.8483,-0.5437336829836849,0.0094615184755504,4.236580839499322,0.005599999999999999
-0.14999,47056.737,3.6247,1.7621,,0.0,6.8573,-0.54367,,,,,6.8573,-0.5436487645687663,0.0092857486440181,4.236580839499322,0.005599999999999999
-0.14999,47116.735,3.6239,1.7646,0.0,,6.8664,-0.54355,,,,,6.8664,-0.5435656410256429,0.0092961658919925,4.236580839499322,0.005599999999999999
-0.14999,47176.735,3.6234,1.7671,,0.0,6.8754,-0.54347,,,,,6.8754,-0.543480536130538,0.0096680846659609,4.236580839499322,0.005599999999999999
-0.14999,47236.736,3.6228,1.7696,0.0,,6.8845,-0.54338,,,,,6.8845,-0.5433906060606077,0.0098738253136971,4.236580839499322,0.005599999999999999
-0.14999,47296.736,3.6221,1.7721,,4.273,6.8935,-0.54328,3.6221,1.7721,-4.380472170106287,-0.2285714285714277,6.8935,-0.54330181818182,0.0095770545111761,4.236580839499322,0.005599999999999999
-0.15,47356.735,3.6217,1.7746,0.0,,6.9026,-0.54326,,,,,6.9026,-0.5432173193473211,0.0092433207817883,4.236580839499322,0.005599999999999999
-0.14999,47416.735,3.6211,1.7771,,0.0,6.9117,-0.54313,,,,,6.9117,-0.5431335897435915,0.0092498504313205,4.236580839499322,0.005599999999999999
-0.14999,47476.735,3.6205,1.7796,0.0,,6.9207,-0.54304,,,,,6.9207,-0.5430499067599086,0.0096497904827614,4.236580839499322,0.005599999999999999
-0.15,47536.737,3.6198,1.7821,,0.0,6.9298,-0.54297,,,,,6.9298,-0.5429588578088596,0.0107045368413913,4.229266478461848,0.005599999999999999
-0.14999,47596.737,3.6192,1.7846,0.0,,6.9388,-0.54284,,,,,6.9388,-0.5428562937062955,0.0109298109298094,4.229266478461848,0.005599999999999999
-0.14999,47656.735,3.6188,1.7871,,0.0,6.9478,-0.54278,,,,,6.9478,-0.5427621212121231,0.0100205063230944,4.229266478461848,0.005599999999999999
-0.14999,47716.736,3.6182,1.7896,0.0,,6.9569,-0.54269,3.6182,1.7896,-4.288654246113055,-0.2342857142857326,6.9569,-0.5426750116550134,0.0093381765800018,4.229266478461848,0.005599999999999999
-0.14998,47776.736,3.6175,1.7921,0.23487,0.0,6.9659,-0.54255,,,,,6.9659,-0.5425930536130554,0.0093547346075979,4.229266478461848,0.005599999999999999
-0.14999,47836.735,3.6168,1.7946,,4.2472,6.975,-0.54248,,,,,6.975,-0.5425056410256429,0.0093521302956105,4.229266478461848,0.005599999999999999
-0.15001,47896.737,3.6163,1.7971,0.0,,6.984,-0.54248,,,,,6.984,-0.5424237296037314,0.0093202879348268,4.229266478461848,0.005599999999999999
-0.14999,47956.734,3.6158,1.7996,,0.0,6.9931,-0.54233,,,,,6.9931,-0.5423368997669015,0.0089257346673541,4.229266478461848,0.005599999999999999
-0.15,48016.737,3.6152,1.8021,0.0,,7.0021,-0.54228,,,,,7.0021,-0.542262051282053,0.0086376586376601,4.229266478461848,0.005599999999999999
-0.14999,48076.736,3.6145,1.8046,,0.0,7.0111,-0.54214,,,,,7.0111,-0.5421814219114236,0.0094957660745897,4.229266478461848,0.005599999999999999
-0.15,48136.738,3.6139,1.8071,0.0,,7.0202,-0.54209,3.6139,1.8071,-4.227899971981032,-0.2371428571428424,7.0202,-0.5420900699300718,0.010467174449328,4.194643709599149,0.005599999999999999
-0.15,48196.735,3.6134,1.8096,,0.0,7.0292,-0.54201,,,,,7.0292,-0.5419920512820531,0.0100569800569836,4.194643709599149,0.005599999999999999
-0.15,48256.736,3.6129,1.8121,0.0,,7.0382,-0.54194,,,,,7.0382,-0.5419090442890461,0.0093228993228962,4.194643709599149,0.005599999999999999
-0.14999,48316.737,3.6122,1.8146,,4.2065,7.0473,-0.54179,,,,,7.0473,-0.5418232867132885,0.0091288780791565,4.194643709599149,0.005599999999999999
-0.15,48376.734,3.6115,1.8171,0.0,,7.0563,-0.54173,,,,,7.0563,-0.5417437529137548,0.0095221445221405,4.194643709599149,0.005599999999999999
-0.15,48436.735,3.6109,1.8196,,0.0,7.0653,-0.54164,,,,,7.0653,-0.5416518881118899,0.0106319606319651,4.194643709599149,0.005599999999999999
-0.15,48496.735,3.6105,1.8221,0.0,,7.0743,-0.54158,,,,,7.0743,-0.5415523776223794,0.010708450542701,4.194643709599149,0.005599999999999999
-0.15,48556.736,3.6099,1.8246,,0.0,7.0834,-0.54149,3.6099,1.8246,-4.155701754385973,-0.2419047619047489,7.0834,-0.541458135198137,0.009815171527876,4.194643709599149,0.005599999999999999
-0.15,48616.735,3.6091,1.8271,0.0,,7.0924,-0.54137,,,,,7.0924,-0.5413746153846173,0.0096127946127957,4.194643709599149,0.005599999999999999
-0.14999,48676.735,3.6086,1.8296,,0.0,7.1014,-0.54125,,,,,7.1014,-0.5412851048951067,0.0103367003367011,4.160864063191458,0.005599999999999999
-0.14999,48736.735,3.6079,1.8321,0.0,,7.1104,-0.54115,,,,,7.1104,-0.5411885547785567,0.0105892255892214,4.160864063191458,0.005599999999999999
-0.15,48796.734,3.6075,1.8346,0.23749,0.0,7.1194,-0.54113,,,,,7.1194,-0.5410944988345007,0.0100369220428646,4.160864063191458,0.005599999999999999
-0.15,48856.735,3.6069,1.8371,,4.1763,7.1285,-0.54104,,,,,7.1285,-0.5410069696969716,0.0097478434112581,4.160864063191458,0.005599999999999999
-0.15,48916.736,3.6061,1.8396,0.0,,7.1375,-0.54092,3.6061,1.8396,-4.090005037292116,-0.2451383567475602,7.1375,-0.5409180885780904,0.0097254597254625,4.160864063191458,0.005599999999999999
-0.14999,48976.736,3.6055,1.842,,0.0,7.1465,-0.54079,,,,,7.1465,-0.5408319114219132,0.0101048951049058,4.160864063191458,0.005599999999999999
-0.15,49036.735,3.605,1.8445,0.0,,7.1555,-0.54075,,,,,7.1555,-0.5407362004662022,0.0112108262108279,4.160864063191458,0.005599999999999999
-0.14999,49096.736,3.6045,1.847,,0.0,7.1645,-0.54064,,,,,7.1645,-0.5406301165501183,0.0110852110852093,4.160864063191458,0.005599999999999999
-0.14999,49156.736,3.6038,1.8495,0.0,,7.1735,-0.54053,,,,,7.1735,-0.5405366666666684,0.0096555296555322,4.160864063191458,0.005599999999999999
-0.15,49216.737,3.6031,1.852,,0.0,7.1825,-0.54047,,,,,7.1825,-0.5404563170163188,0.0096348096348037,4.119770055746331,0.005599999999999999
-0.14999,49276.736,3.6025,1.8545,0.0,,7.1915,-0.54034,,,,,7.1915,-0.5403632400932419,0.010416990416985,4.119770055746331,0.005599999999999999
-0.14999,49336.737,3.602,1.857,,4.1124,7.2005,-0.54026,3.602,1.857,-4.14411033923227,-0.2415581098339743,7.2005,-0.5402688111888131,0.0099274799274766,4.119770055746331,0.005599999999999999
-0.15,49396.734,3.6014,1.8595,0.0,,7.2095,-0.54021,,,,,7.2095,-0.5401845454545473,0.0092786842786871,4.119770055746331,0.005599999999999999
-0.15,49456.735,3.6008,1.862,,0.0,7.2185,-0.54012,,,,,7.2185,-0.5401017948717967,0.0094755244755333,4.119770055746331,0.005599999999999999
-0.14999,49516.737,3.6,1.8645,0.0,,7.2275,-0.53996,,,,,7.2275,-0.5400139860139878,0.0093706293706254,4.119770055746331,0.005599999999999999
-0.15001,49576.736,3.5994,1.867,,0.0,7.2365,-0.53995,,,,,7.2365,-0.5399331235431254,0.0099417249417115,4.119770055746331,0.005599999999999999
-0.15,49636.736,3.599,1.8695,0.0,,7.2455,-0.53985,,,,,7.2455,-0.5398350349650368,0.0108016058016104,4.119770055746331,0.005599999999999999
-0.15,49696.736,3.5983,1.872,,0.0,7.2545,-0.53975,3.5983,1.872,-3.979528308796717,-0.2515018315018267,7.2545,-0.5397386946386965,0.0105685055685071,4.119770055746331,0.005599999999999999
-0.15,49756.737,3.5976,1.8745,0.24393,,7.2635,-0.53964,,,,,7.2635,-0.5396448018648037,0.0104040404040475,4.119770055746331,0.005599999999999999
-0.15,49816.735,3.597,1.877,,4.0691,7.2725,-0.53955,,,,,7.2725,-0.5395514219114237,0.0112781662781742,4.029424557363693,0.005599999999999999
-0.14999,49876.735,3.5963,1.8795,0.0,,7.2815,-0.53941,,,,,7.2815,-0.5394417948717966,0.0118686868686843,4.029424557363693,0.005599999999999999
-0.15,49936.734,3.5958,1.882,,0.0,7.2905,-0.53937,,,,,7.2905,-0.5393377855477873,0.0115695415695391,4.029424557363693,0.005599999999999999
-0.14999,49996.736,3.5952,1.8845,0.0,,7.2995,-0.53924,,,,,7.2995,-0.5392335431235449,0.0110502460502424,4.029424557363693,0.005599999999999999
-0.14999,50056.736,3.5945,1.887,,0.0,7.3085,-0.53914,,,,,7.3085,-0.539138881118883,0.0102991452991396,4.029424557363693,0.005599999999999999
-0.14999,50116.736,3.5938,1.8895,0.0,,7.3175,-0.53903,3.5938,1.8895,-3.920594659339088,-0.2550915750915834,7.3175,-0.5390481585081603,0.0094603672458184,4.029424557363693,0.005599999999999999
-0.14999,50176.736,3.5932,1.892,,0.0,7.3264,-0.53894,,,,,7.3264,-0.538969417249419,0.0100733441716442,4.029424557363693,0.005599999999999999
-0.14999,50236.737,3.5927,1.8945,0.0,,7.3354,-0.53887,,,,,7.3354,-0.5388675990676008,0.0103872053872002,4.029424557363693,0.005599999999999999
-0.15,50296.734,3.5921,1.897,,4.0202,7.3444,-0.53882,,,,,7.3444,-0.5387824475524494,0.0098186998187017,4.029424557363693,0.005599999999999999
-0.15,50356.734,3.5914,1.8995,0.0,,7.3534,-0.53871,,,,,7.3534,-0.5386908624708642,0.0098769748769775,3.8962550080570435,0.005599999999999999
-0.15,50416.737,3.5907,1.902,,0.0,7.3624,-0.53861,,,,,7.3624,-0.5386046620046638,0.0105379432615677,3.8962550080570435,0.005599999999999999
-0.14998,50476.736,3.59,1.9045,0.0,,7.3713,-0.53843,3.59,1.9045,-4.004790183900866,-0.249816849816824,7.3713,-0.5385024242424259,0.011374991584649,3.8962550080570435,0.005599999999999999
-0.15,50536.736,3.5896,1.907,,0.0,7.3803,-0.53844,,,,,7.3803,-0.538401072261074,0.0114309764309616,3.8962550080570435,0.005599999999999999
-0.14999,50596.734,3.5889,1.9095,0.0,,7.3893,-0.5383,,,,,7.3893,-0.5382966666666685,0.0107329707329668,3.8962550080570435,0.005599999999999999
-0.15,50656.737,3.5882,1.912,,0.0,7.3983,-0.53823,,,,,7.3983,-0.5382078787878806,0.0100764430379776,3.8962550080570435,0.005599999999999999
-0.14999,50716.736,3.5874,1.9145,0.25175,,7.4072,-0.53807,,,,,7.4072,-0.538116340326342,0.0099862993724038,3.8962550080570435,0.005599999999999999
-0.15,50776.736,3.5869,1.917,,3.923,7.4162,-0.53804,,,,,7.4162,-0.5380291841491859,0.0110502460502495,3.8962550080570435,0.005599999999999999
-0.14999,50836.735,3.5864,1.9195,0.0,,7.4252,-0.53792,,,,,7.4252,-0.5379174358974376,0.0114765799694467,3.8962550080570435,0.005599999999999999
-0.15,50896.736,3.5857,1.922,,0.0,7.4341,-0.53786,3.5857,1.922,-3.910277808686516,-0.2563809523809368,7.4341,-0.5378235664335683,0.0102055542850152,3.7749658206150114,0.005599999999999999
